timestamp,open,high,low,close,tick_volume,atr14,rsi14,sma20,timeframe
,GC=F,GC=F,GC=F,GC=F,GC=F,,,,
2025-06-16 17:05:00,3433.199951171875,3435.60009765625,3432.300048828125,3434.699951171875,378,2.628574916294643,54.5918812201836,3435.0450073242187,5m
2025-06-16 17:10:00,3434.800048828125,3435.5,3431.5,3434.0,464,2.6785714285714284,49.206226183556154,3435.010009765625,5m
2025-06-16 17:15:00,3433.699951171875,3434.0,3431.0,3433.199951171875,303,2.6500069754464284,38.823546307067055,3434.915002441406,5m
2025-06-16 17:20:00,3433.199951171875,3434.0,3430.10009765625,3433.800048828125,459,2.778564453125,43.373777483638506,3434.810009765625,5m
2025-06-16 17:25:00,3433.39990234375,3434.199951171875,3432.60009765625,3434.10009765625,173,2.7785470145089284,45.181263328185885,3434.755017089844,5m
2025-06-16 17:30:00,3433.89990234375,3436.199951171875,3433.300048828125,3435.800048828125,253,2.835693359375,44.84870903306946,3434.8300170898438,5m
2025-06-16 17:35:00,3435.800048828125,3437.89990234375,3435.800048828125,3437.5,504,2.8499755859375,48.29518657234012,3435.060021972656,5m
2025-06-16 17:40:00,3437.60009765625,3439.5,3437.0,3439.10009765625,485,2.735682896205357,57.3866000832293,3435.3000244140626,5m
2025-06-16 17:45:00,3439.199951171875,3439.60009765625,3438.199951171875,3438.60009765625,416,2.678553989955357,52.94117647058823,3435.380029296875,5m
2025-06-16 17:50:00,3438.5,3439.5,3436.89990234375,3439.199951171875,199,2.649989536830357,61.93551435727,3435.5400268554686,5m
2025-06-16 16:30:00,3438.0,3438.800048828125,3434.699951171875,3435.5,1445,5.607160295758929,45.93847879310109,3437.2749755859377,15m
2025-06-16 16:45:00,3435.60009765625,3436.0,3431.199951171875,3431.60009765625,1355,5.407156808035714,44.93153983532103,3436.52998046875,15m
2025-06-16 17:00:00,3431.5,3435.60009765625,3431.300048828125,3434.0,1276,5.228602818080357,43.0595900074695,3435.92998046875,15m
2025-06-16 17:15:00,3433.699951171875,3434.199951171875,3430.10009765625,3434.10009765625,935,5.1785888671875,44.34796761775362,3435.2999877929688,15m
2025-06-16 17:30:00,3433.89990234375,3439.5,3433.300048828125,3439.10009765625,1242,4.871442522321429,63.437652587890625,3435.254992675781,15m
2025-06-16 17:45:00,3439.199951171875,3439.60009765625,3436.89990234375,3439.199951171875,615,4.664306640625,60.47294232149191,3435.154992675781,15m
2025-06-16 14:00:00,3437.800048828125,3439.5,3429.0,3431.800048828125,8003,11.342878069196429,36.8932005959637,3451.5000244140624,1h
2025-06-16 15:00:00,3432.10009765625,3437.5,3428.89990234375,3432.89990234375,5885,11.500017438616071,37.89309856520694,3451.0400146484376,1h
2025-06-16 16:00:00,3433.10009765625,3438.89990234375,3431.199951171875,3431.60009765625,5036,11.264299665178571,31.824759243550716,3449.7650146484375,1h
2025-06-16 17:00:00,3431.5,3439.60009765625,3430.10009765625,3439.199951171875,4068,11.4571533203125,41.0040145600158,3448.845007324219,1h
