timestamp,open,high,low,close,tick_volume,atr14,rsi14,sma20,timeframe
,GC=F,GC=F,GC=F,GC=F,GC=F,,,,
2025-06-16 21:00:00,3407.199951171875,3415.800048828125,3406.5,3413.199951171875,4141,7.157191685267857,24.999741374851283,3429.8099853515623,5m
2025-06-16 21:05:00,3413.39990234375,3418.89990234375,3412.39990234375,3415.10009765625,2924,7.464338030133929,28.781498597212888,3428.864990234375,5m
2025-06-16 21:10:00,3415.0,3417.10009765625,3410.10009765625,3415.39990234375,1981,7.707188197544643,29.07941242568492,3428.014990234375,5m
2025-06-16 21:15:00,3415.199951171875,3417.89990234375,3412.699951171875,3415.199951171875,1582,7.835745675223214,29.263102709203892,3427.0349853515627,5m
2025-06-16 21:20:00,3415.39990234375,3416.60009765625,3411.800048828125,3414.199951171875,1430,8.014317103794642,28.95827717222683,3426.0949829101564,5m
2025-06-16 21:25:00,3414.5,3415.39990234375,3410.5,3410.800048828125,1573,7.714303152901786,29.386807061009605,3424.9849853515625,5m
2025-06-16 21:30:00,3411.10009765625,3412.5,3408.699951171875,3410.89990234375,1528,7.578595842633929,24.434109212227,3423.689978027344,5m
2025-06-16 21:35:00,3413.60009765625,3415.0,3410.10009765625,3410.60009765625,1551,7.564296177455357,20.330834184659963,3422.45498046875,5m
2025-06-16 21:40:00,3410.89990234375,3414.699951171875,3410.89990234375,3414.199951171875,1233,7.578560965401786,27.231756031368022,3421.394982910156,5m
2025-06-16 21:45:00,3414.39990234375,3415.5,3412.5,3414.60009765625,420,7.385707310267857,30.0,3420.379992675781,5m
2025-06-16 20:30:00,3435.5,3437.10009765625,3422.10009765625,3428.39990234375,6398,5.9285888671875,40.60380140914305,3435.370007324219,15m
2025-06-16 20:45:00,3428.39990234375,3429.89990234375,3400.89990234375,3407.300048828125,16783,7.707170758928571,23.62177099603508,3434.0900146484373,15m
2025-06-16 21:00:00,3407.199951171875,3418.89990234375,3406.5,3415.39990234375,9046,8.1500244140625,28.014422118746936,3433.060009765625,15m
2025-06-16 21:15:00,3415.199951171875,3417.89990234375,3410.5,3410.800048828125,4585,8.400006975446429,23.992748386986435,3431.6950073242188,15m
2025-06-16 21:30:00,3411.10009765625,3415.0,3408.699951171875,3414.199951171875,4312,8.571428571428571,28.836098645477378,3430.6300048828125,15m
2025-06-16 21:45:00,3414.39990234375,3415.5,3412.5,3414.60009765625,420,8.514299665178571,28.83639163246066,3429.7800048828126,15m
2025-06-16 18:00:00,3440.60009765625,3442.39990234375,3430.199951171875,3434.60009765625,5746,11.971418108258929,38.52032236768351,3448.22001953125,1h
2025-06-16 19:00:00,3434.800048828125,3437.5,3430.300048828125,3435.300048828125,6181,10.178553989955358,23.49193554637546,3447.67001953125,1h
2025-06-16 20:00:00,3435.199951171875,3438.10009765625,3400.89990234375,3407.300048828125,31435,12.049996512276786,17.149339572200077,3445.5000244140624,1h
2025-06-16 21:00:00,3407.199951171875,3418.89990234375,3406.5,3414.60009765625,18363,11.685703822544642,25.667774425515503,3443.7000244140627,1h
